X [mm]	Y [mm]	Z [mm]	A0 	 RSS 	 Time 	 A1 	 RSS 	 Time 	 A2 	 RSS 	 Time 	 A3 	 RSS 	 Time 	 
426	2386	99	2327	-80	10235366	2687	-83	10235379	3956	-86	10235393	1648	-80	10235406	
442	2380	78	2308	-80	10235538	2687	-83	10235551	3938	-85	10235565	1648	-80	10235578	
423	2361	160	2294	-80	10235699	2706	-83	10235712	3984	-86	10235726	1620	-80	10235741	
447	2360	82	2312	-81	10235873	2725	-83	10235886	3947	-85	10235900	1652	-80	10235914	
467	2361	95	2289	-80	10236045	2706	-83	10236059	3923	-86	10236072	1620	-80	10236086	
382	2463	231	2289	-80	10236045	2696	-83	10236224	3989	-85	10236238	1620	-80	10236251	
444	2355	144	2303	-80	10236404	2725	-83	10236417	3961	-85	10236431	1615	-80	10236444	
459	2342	77	2284	-80	10236576	2734	-83	10236589	3938	-85	10236603	1648	-80	10236616	
437	2359	96	2298	-80	10236766	2715	-83	10236779	3956	-86	10236793	1648	-80	10236806	
445	2356	143	2298	-80	10236938	2720	-83	10236951	3961	-85	10236965	1615	-80	10236978	
449	2376	145	2312	-80	10237110	2696	-83	10237123	3947	-85	10237137	1601	-80	10237150	
449	2362	133	2298	-80	10237282	2711	-83	10237295	3952	-85	10237309	1615	-80	10237322	
429	2354	110	2284	-81	10237454	2715	-83	10237467	3970	-85	10237481	1648	-80	10237494	
454	2376	113	2298	-81	10237626	2687	-83	10237639	3933	-85	10237653	1615	-80	10237666	
460	2358	92	2294	-80	10237798	2715	-83	10237811	3933	-85	10237825	1634	-80	10237839	
435	2352	136	2289	-80	10237970	2720	-83	10237983	3970	-85	10237997	1629	-80	10238010	
448	2367	71	2284	-80	10238141	2692	-83	10238155	3933	-85	10238169	1648	-80	10238182	
450	2338	113	2280	-81	10238314	2739	-83	10238327	3956	-85	10238341	1634	-80	10238355	
463	2352	137	2298	-81	10238485	2729	-83	10238499	3942	-85	10238512	1605	-80	10238526	
427	2374	96	2294	-80	10238641	2682	-83	10238655	3956	-86	10238669	1648	-80	10238682	
442	2358	135	2294	-81	10238822	2715	-83	10238835	3961	-85	10238849	1620	-80	10238862	
477	2349	45	2280	-81	10238994	2720	-83	10239008	3909	-86	10239021	1652	-80	10239035	
429	2356	171	2270	-81	10239166	2696	-83	10239179	3980	-85	10239194	1601	-80	10239208	
448	2348	103	2284	-80	10239354	2725	-83	10239367	3952	-85	10239381	1638	-80	10239394	
424	2352	130	2312	-81	10239526	2739	-83	10239539	3984	-85	10239553	1648	-80	10239566	
437	2363	133	2294	-81	10239698	2701	-83	10239712	3961	-85	10239725	1624	-80	10239739	
437	2384	108	2322	-81	10239873	2687	-83	10239886	3947	-85	10239900	1634	-80	10239913	
415	2343	133	2284	-80	10240039	2729	-83	10240052	3994	-85	10240066	1652	-80	10240079	
452	2359	94	2284	-80	10240227	2706	-83	10240241	3938	-86	10240254	1634	-80	10240268	
440	2361	154	2298	-80	10240398	2711	-83	10240411	3966	-85	10240425	1610	-80	10240438	
436	2374	111	2327	-80	10240571	2711	-83	10240584	3956	-86	10240598	1638	-80	10240611	
436	2386	94	2331	-80	10240743	2692	-83	10240756	3947	-85	10240770	1643	-80	10240783	
443	2375	124	2308	-81	10240914	2692	-83	10240927	3947	-85	10240941	1620	-80	10240954	
422	2360	118	2298	-80	10241086	2711	-83	10241099	3975	-85	10241113	1648	-80	10241126	
415	2370	107	2298	-80	10241258	2692	-83	10241271	3975	-85	10241285	1657	-80	10241299	
426	2374	126	2312	-80	10241430	2696	-83	10241443	3966	-85	10241457	1634	-80	10241470	
435	2364	98	2327	-80	10241601	2729	-83	10241614	3961	-85	10241629	1652	-80	10241642	
454	2349	125	2270	-80	10241780	2711	-83	10241793	3947	-85	10241807	1615	-80	10241820	
0	0	0	2289	-80	10241953	2711	-83	10241966	3947	-85	10241807	1629	-80	10241994	
448	2357	87	2280	-80	10242124	2706	-83	10242138	3942	-85	10242152	1643	-80	10242165	
449	2355	84	2303	-80	10242296	2729	-83	10242309	3947	-85	10242323	1648	-80	10242338	
432	2379	84	2298	-80	10242467	2678	-83	10242480	3947	-85	10242494	1652	-80	10242507	
436	2367	90	2298	-80	10242639	2701	-83	10242652	3952	-85	10242666	1652	-80	10242679	
435	2358	144	2275	-80	10242815	2696	-83	10242828	3966	-85	10242842	1615	-80	10242857	
428	2372	108	2294	-80	10242986	2687	-83	10243000	3961	-85	10243013	1643	-80	10243027	
431	2374	86	2312	-81	10243158	2701	-83	10243171	3956	-86	10243185	1657	-80	10243198	
432	2363	109	2289	-81	10243345	2701	-83	10243358	3961	-85	10243372	1643	-80	10243385	
450	2345	119	2294	-80	10243517	2739	-83	10243530	3956	-85	10243544	1629	-80	10243558	
432	2372	126	2312	-80	10243689	2701	-83	10243702	3961	-85	10243716	1629	-80	10243729	
451	2348	134	2266	-81	10243861	2711	-83	10243874	3952	-85	10243888	1610	-80	10243901	
415	2372	124	2312	-80	10244033	2701	-83	10244047	3980	-86	10244060	1648	-80	10244074	
442	2363	88	2298	-81	10244197	2706	-83	10244210	3947	-86	10244224	1648	-80	10244237	
478	2350	69	2308	-80	10244369	2743	-83	10244383	3919	-85	10244396	1638	-80	10244410	
417	2371	139	2303	-81	10244541	2696	-83	10244554	3980	-85	10244568	1634	-80	10244581	
433	2350	166	2284	-80	10244703	2720	-83	10244716	3980	-85	10244730	1610	-80	10244743	
456	2352	106	2284	-81	10244877	2715	-83	10244890	3942	-85	10244904	1629	-80	10244917	
430	2355	110	2280	-81	10245048	2706	-83	10245062	3966	-85	10245076	1643	-80	10245089	
442	2349	133	2270	-81	10245220	2711	-83	10245233	3961	-86	10245247	1620	-80	10245262	
432	2376	115	2322	-81	10245392	2706	-83	10245405	3961	-85	10245419	1638	-80	10245432	
447	2354	74	2275	-81	10245563	2706	-83	10245576	3942	-85	10245591	1657	-80	10245605	
470	2366	88	2303	-80	10245738	2711	-83	10245751	3919	-85	10245765	1624	-80	10245778	
430	2357	96	2303	-81	10245911	2720	-83	10245924	3966	-85	10245938	1657	-80	10245951	
453	2363	107	2289	-81	10246082	2701	-83	10246095	3938	-85	10246110	1624	-80	10246124	
449	2368	99	2303	-80	10246254	2706	-83	10246267	3942	-85	10246281	1634	-80	10246294	
437	2353	98	2298	-80	10246426	2725	-83	10246439	3961	-85	10246453	1652	-80	10246466	
0	0	0	2312	-80	10246598	2725	-83	10246439	3961	-85	10246626	1643	-80	10246640	
462	2367	71	2317	-81	10246776	2720	-83	10246789	3928	-85	10246803	1643	-80	10246816	
449	2369	74	2298	-81	10246948	2696	-83	10246961	3933	-85	10246975	1648	-80	10246988	
426	2365	181	2308	-80	10247119	2711	-83	10247132	3984	-86	10247146	1605	-80	10247159	
438	2356	99	2270	-81	10247291	2696	-83	10247304	3952	-85	10247318	1643	-80	10247331	
431	2347	146	2294	-80	10247463	2734	-83	10247477	3980	-85	10247490	1629	-80	10247504	
461	2362	104	2298	-80	10247651	2711	-83	10247664	3933	-85	10247678	1624	-80	10247691	
428	2362	149	2294	-80	10247828	2706	-83	10247841	3975	-85	10247855	1620	-80	10247868	
454	2345	79	2261	-80	10248001	2711	-83	10248014	3938	-85	10248028	1648	-80	10248041	
444	2360	194	2308	-80	10248172	2720	-83	10248186	3970	-85	10248200	1582	-80	10248213	
449	2355	103	2294	-80	10248344	2720	-83	10248357	3947	-85	10248371	1634	-80	10248386	
438	2360	126	2303	-81	10248516	2715	-83	10248529	3961	-85	10248543	1629	-80	10248556	
430	2370	103	2289	-80	10248688	2687	-83	10248701	3956	-85	10248715	1643	-80	10248729	
442	2372	107	2303	-80	10248863	2696	-83	10248876	3947	-85	10248890	1634	-80	10248905	
454	2365	88	2294	-81	10249034	2701	-83	10249048	3933	-85	10249061	1638	-80	10249075	
460	2365	126	2289	-80	10249206	2696	-83	10249219	3933	-85	10249234	1605	-80	10249248	
465	2335	147	2284	-80	10249378	2748	-83	10249391	3952	-85	10249405	1605	-80	10249418	
429	2375	89	2312	-81	10249550	2696	-83	10249563	3956	-85	10249577	1657	-80	10249590	
435	2359	87	2275	-80	10249722	2696	-83	10249735	3952	-85	10249749	1652	-80	10249762	
459	2354	77	2289	-80	10249894	2720	-83	10249907	3933	-85	10249921	1643	-80	10249934	
456	2382	111	2308	-81	10250066	2682	-83	10250079	3928	-85	10250093	1615	-80	10250106	
438	2368	113	2294	-81	10250237	2696	-83	10250251	3952	-85	10250264	1629	-80	10250278	
441	2386	107	2317	-80	10250409	2682	-83	10250422	3942	-85	10250436	1629	-80	10250449	
442	2360	87	2280	-81	10250581	2701	-83	10250594	3947	-85	10250608	1648	-80	10250621	
437	2352	145	2284	-80	10250759	2715	-83	10250772	3970	-85	10250786	1620	-80	10250800	
466	2361	76	2280	-80	10250931	2701	-83	10250944	3919	-85	10250958	1634	-80	10250971	
456	2363	151	2298	-81	10251118	2711	-83	10251131	3947	-85	10251145	1596	-80	10251158	
447	2357	69	2275	-80	10251290	2701	-83	10251304	3938	-85	10251317	1657	-80	10251331	
447	2354	106	2298	-80	10251478	2725	-83	10251491	3952	-85	10251505	1638	-80	10251520	
465	2352	99	2298	-80	10251666	2729	-83	10251679	3933	-85	10251693	1629	-80	10251706	
0	0	0	2270	-80	10251841	2729	-83	10251679	3952	-85	10251869	1657	-80	10251883	
448	2367	124	2308	-80	10252013	2706	-83	10252026	3947	-85	10252040	1620	-80	10252053	
407	2371	130	2312	-81	10252185	2701	-83	10252198	3989	-85	10252212	1652	-80	10252225	
425	2390	122	2322	-80	10252356	2678	-83	10252369	3961	-85	10252383	1634	-80	10252398	
0	0	0	2289	-81	10252528	2678	-83	10252369	3938	-85	10252558	1629	-80	10252571	
432	2370	99	2280	-80	10252702	2678	-83	10252715	3952	-85	10252729	1643	-80	10252742	
470	2343	92	2280	-80	10252872	2729	-83	10252886	3928	-85	10252900	1629	-80	10252913	
457	2363	87	2298	-80	10253044	2711	-83	10253057	3933	-85	10253071	1634	-80	10253084	
